Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
General_Ensemble_Accuracy,0.6704545454545454,0.678391959798995,0.6686114352392065,0.6627634660421545,0.6756756756756757,0.6363636363636364,0.667953667953668,101,DecisionTreeClassifier,Run_1
Mean,0.5268276268006792,0.5626685572536915,0.5185051703710999,0.5913544866419295,0.4830232243329306,0.5925836856172981,0.47103847402751153,101,DecisionTreeClassifier,Run_1
Std,0.07758373331884334,0.08140096864242234,0.07669735078746386,0.0749839248154477,0.07934862716773038,0.08780721559419744,0.0799971596543431,101,DecisionTreeClassifier,Run_1
IQR,0.09719218847697648,0.09455739776547123,0.09780400102258856,0.09504625914083166,0.09864896403585381,0.1003834665133251,0.10051548508956734,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.22708854005363585,0.0,0.0,0.22713014160237258,0.20869085315917352,0.22401358045410438,101,DecisionTreeClassifier,Run_1
Jitter,0.12918675390266285,0.14223440434495727,0.1261570194358992,0.11063610342298898,0.14177996177996174,0.13048668503213956,0.13968682968682994,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6613162878787878,0.6747738693467336,0.658191365227538,0.6591100702576113,0.6628139904610493,0.6372727272727272,0.6538803088803088,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8269886363636363,0.810251256281407,0.830875145857643,0.849648711943794,0.8116057233704294,0.8300000000000001,0.8152509652509653,101,DecisionTreeClassifier,Run_1
TPR,0.5975359342915811,0.5142857142857142,0.6115107913669064,0.4276729559748428,0.6798780487804879,0.32,0.6890459363957597,101,DecisionTreeClassifier,Run_1
TNR,0.7328646748681898,0.7674418604651163,0.7227272727272728,0.8022388059701493,0.6710963455149501,0.7619047619047619,0.6425531914893617,101,DecisionTreeClassifier,Run_1
PPV,0.6568848758465011,0.5454545454545454,0.6763925729442971,0.5619834710743802,0.6925465838509317,0.34782608695652173,0.6989247311827957,101,DecisionTreeClassifier,Run_1
