Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
TNR,0.6866197183098591,0.7719298245614035,0.6651982378854625,0.7798507462686567,0.6033333333333334,0.8032786885245902,0.5748987854251012,405,KNeighborsClassifier,Run_4
PPV,0.6359918200408998,0.6176470588235294,0.6389548693586699,0.5461538461538461,0.6685236768802229,0.6,0.6728971962616822,405,KNeighborsClassifier,Run_4
FNR,0.36270491803278687,0.46153846153846156,0.3439024390243902,0.5170068027210885,0.2961876832844575,0.5,0.27759197324414714,405,KNeighborsClassifier,Run_4
FPR,0.31338028169014087,0.22807017543859648,0.33480176211453744,0.22014925373134328,0.39666666666666667,0.19672131147540983,0.4251012145748988,405,KNeighborsClassifier,Run_4
Accuracy,0.6638257575757576,0.6770833333333334,0.6608796296296297,0.6746987951807228,0.656786271450858,0.6907216494845361,0.6556776556776557,405,KNeighborsClassifier,Run_4
F1,0.6366427840327533,0.5753424657534246,0.6474127557160048,0.5126353790613718,0.6857142857142857,0.5454545454545454,0.6967741935483871,405,KNeighborsClassifier,Run_4
Selection-Rate,0.4630681818181818,0.3541666666666667,0.48726851851851855,0.3132530120481928,0.5600624024960998,0.30927835051546393,0.5879120879120879,405,KNeighborsClassifier,Run_4
Positive-Rate,1.0020491803278688,0.8717948717948718,1.026829268292683,0.8843537414965986,1.0527859237536656,0.8333333333333334,1.0735785953177257,405,KNeighborsClassifier,Run_4
General_Ensemble_Accuracy,0.6799242424242424,0.6535087719298246,0.6871980676328503,0.6604215456674473,0.6931637519872814,0.5754716981132075,0.6863905325443787,505,KNeighborsClassifier,Run_5
Mean,0.5488030303030302,0.573140350877193,0.5421014492753623,0.6139110070257611,0.50460413354531,0.6086415094339622,0.49553451676528604,505,KNeighborsClassifier,Run_5
Std,0.08838279828866233,0.08400605393958846,0.08958798876159572,0.08639157441062884,0.08973455122335282,0.08132507702866372,0.09055248636351304,505,KNeighborsClassifier,Run_5
IQR,0.10694128787878787,0.09842105263157892,0.10928743961352655,0.10362997658079624,0.10918918918918916,0.09311320754716976,0.11067061143984218,505,KNeighborsClassifier,Run_5
Entropy,0.2191767236936797,0.0,0.21929034661566696,0.0,0.2451215167644919,0.0,0.24956596451030832,505,KNeighborsClassifier,Run_5
Jitter,0.1624158249158249,0.1600389863547758,0.16307031669350508,0.1342180588082227,0.1815580286168522,0.15450733752620546,0.1855796625027394,505,KNeighborsClassifier,Run_5
Per_Sample_Accuracy,0.6691287878787879,0.65,0.6743961352657004,0.6601873536299765,0.6751987281399047,0.5858490566037735,0.6678500986193294,505,KNeighborsClassifier,Run_5
Label_Stability,0.7704545454545454,0.7824561403508771,0.7671497584541064,0.810304449648712,0.7434022257551669,0.7830188679245284,0.7341222879684419,505,KNeighborsClassifier,Run_5
TPR,0.6204081632653061,0.5057471264367817,0.6451612903225806,0.45,0.703030303030303,0.325,0.7102473498233216,505,KNeighborsClassifier,Run_5
TNR,0.7314487632508834,0.7446808510638298,0.7270588235294118,0.7865168539325843,0.6822742474916388,0.7272727272727273,0.65625,505,KNeighborsClassifier,Run_5
PPV,0.6666666666666666,0.55,0.6914893617021277,0.5581395348837209,0.709480122324159,0.41935483870967744,0.7230215827338129,505,KNeighborsClassifier,Run_5
FNR,0.3795918367346939,0.4942528735632184,0.3548387096774194,0.55,0.296969696969697,0.675,0.28975265017667845,505,KNeighborsClassifier,Run_5
FPR,0.26855123674911663,0.2553191489361702,0.27294117647058824,0.21348314606741572,0.3177257525083612,0.2727272727272727,0.34375,505,KNeighborsClassifier,Run_5
Accuracy,0.6799242424242424,0.6535087719298246,0.6871980676328503,0.6604215456674473,0.6931637519872814,0.5754716981132075,0.6863905325443787,505,KNeighborsClassifier,Run_5
F1,0.642706131078224,0.5269461077844312,0.6675224646983312,0.4982698961937716,0.7062404870624048,0.36619718309859156,0.7165775401069518,505,KNeighborsClassifier,Run_5
Selection-Rate,0.4318181818181818,0.3508771929824561,0.45410628019323673,0.30210772833723654,0.519872813990461,0.29245283018867924,0.5483234714003945,505,KNeighborsClassifier,Run_5
Positive-Rate,0.9306122448979591,0.9195402298850575,0.9330024813895782,0.80625,0.990909090909091,0.775,0.9823321554770318,505,KNeighborsClassifier,Run_5
General_Ensemble_Accuracy,0.6884469696969697,0.72,0.6810747663551402,0.6829268292682927,0.6925619834710743,0.76,0.695049504950495,605,KNeighborsClassifier,Run_6
Mean,0.5435492424242424,0.5857199999999999,0.5336962616822429,0.6160975609756097,0.4894677685950413,0.64012,0.48118019801980194,605,KNeighborsClassifier,Run_6
Std,0.08666674507377975,0.08630881072640534,0.08675037459419432,0.08516534408412946,0.08778597126606452,0.08392984067236958,0.08760739512460382,605,KNeighborsClassifier,Run_6
IQR,0.11090909090909092,0.11499999999999996,0.10995327102803738,0.10891352549889133,0.11239669421487604,0.11309999999999999,0.1115049504950495,605,KNeighborsClassifier,Run_6
Entropy,0.0,0.0,0.0,0.0,0.20699401646981594,0.0,0.20489070514665975,605,KNeighborsClassifier,Run_6
Jitter,0.13583754208754212,0.138,0.1353322949117342,0.1103720128110372,0.15482093663911847,0.11399999999999998,0.1533993399339935,605,KNeighborsClassifier,Run_6
Per_Sample_Accuracy,0.6779356060606061,0.6990000000000001,0.6730140186915888,0.6736141906873613,0.6811570247933884,0.7510000000000001,0.6879207920792079,605,KNeighborsClassifier,Run_6
Label_Stability,0.8104166666666667,0.81,0.8105140186915887,0.8492239467849224,0.7814876033057852,0.8420000000000001,0.7821782178217822,605,KNeighborsClassifier,Run_6
TPR,0.582089552238806,0.5538461538461539,0.5866336633663366,0.4233128834355828,0.6666666666666666,0.47058823529411764,0.6690909090909091,605,KNeighborsClassifier,Run_6
TNR,0.7734241908006815,0.8,0.7654867256637168,0.8298611111111112,0.7190635451505016,0.9090909090909091,0.7260869565217392,605,KNeighborsClassifier,Run_6
PPV,0.6724137931034483,0.5714285714285714,0.6909620991253644,0.5847457627118644,0.7083333333333334,0.7272727272727273,0.7449392712550608,605,KNeighborsClassifier,Run_6
FNR,0.417910447761194,0.4461538461538462,0.41336633663366334,0.5766871165644172,0.3333333333333333,0.5294117647058824,0.33090909090909093,605,KNeighborsClassifier,Run_6
FPR,0.22657580919931858,0.2,0.2345132743362832,0.1701388888888889,0.2809364548494983,0.09090909090909091,0.27391304347826084,605,KNeighborsClassifier,Run_6
Accuracy,0.6884469696969697,0.72,0.6810747663551402,0.6829268292682927,0.6925619834710743,0.76,0.695049504950495,605,KNeighborsClassifier,Run_6
F1,0.624,0.5625,0.6345381526104418,0.49110320284697506,0.6868686868686869,0.5714285714285714,0.7049808429118773,605,KNeighborsClassifier,Run_6
Selection-Rate,0.38446969696969696,0.315,0.4007009345794392,0.2616407982261641,0.47603305785123967,0.22,0.4891089108910891,605,KNeighborsClassifier,Run_6
Positive-Rate,0.8656716417910447,0.9692307692307692,0.849009900990099,0.7239263803680982,0.9411764705882353,0.6470588235294118,0.8981818181818182,605,KNeighborsClassifier,Run_6
