Metric,overall,sex_race_priv,sex_race_dis,sex_priv,sex_dis,race_priv,race_dis,Model_Seed,Model_Name,Run_Number
Per_Sample_Accuracy,0.6605587121212122,0.6644827586206897,0.6655430711610487,0.6467999999999999,0.6637733644859812,0.6616136919315404,0.6598918083462134,201,DecisionTreeClassifier,Run_2
Label_Stability,0.7792992424242424,0.7583908045977014,0.7925093632958802,0.7216,0.7927803738317757,0.7858190709046454,0.7751777434312209,201,DecisionTreeClassifier,Run_2
TPR,0.6252631578947369,0.34375,0.7597173144876325,0.4155844155844156,0.6658291457286433,0.41496598639455784,0.7195121951219512,201,DecisionTreeClassifier,Run_2
TNR,0.7332185886402753,0.8545454545454545,0.6374501992031872,0.8048780487804879,0.7139737991266376,0.816793893129771,0.664576802507837,201,DecisionTreeClassifier,Run_2
PPV,0.6570796460176991,0.5789473684210527,0.7026143790849673,0.5714285714285714,0.6691919191919192,0.5596330275229358,0.6880466472303207,201,DecisionTreeClassifier,Run_2
FNR,0.37473684210526315,0.65625,0.24028268551236748,0.5844155844155844,0.3341708542713568,0.5850340136054422,0.2804878048780488,201,DecisionTreeClassifier,Run_2
FPR,0.2667814113597246,0.14545454545454545,0.36254980079681276,0.1951219512195122,0.28602620087336245,0.183206106870229,0.335423197492163,201,DecisionTreeClassifier,Run_2
Accuracy,0.6846590909090909,0.6666666666666666,0.702247191011236,0.655,0.6915887850467289,0.6723716381418093,0.6924265842349304,201,DecisionTreeClassifier,Run_2
F1,0.6407766990291263,0.43137254901960786,0.7300509337860781,0.48120300751879697,0.6675062972292192,0.4765625,0.7034277198211625,201,DecisionTreeClassifier,Run_2
Selection-Rate,0.42803030303030304,0.21839080459770116,0.5730337078651685,0.28,0.46261682242990654,0.2665036674816626,0.5301391035548686,201,DecisionTreeClassifier,Run_2
Positive-Rate,0.9515789473684211,0.59375,1.0812720848056536,0.7272727272727273,0.9949748743718593,0.7414965986394558,1.045731707317073,201,DecisionTreeClassifier,Run_2
