Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_CA_2018_Public_Coverage,MLPClassifier,0.6782,0.7169,"{'activation': 'relu', 'learning_rate': 'adaptive', 'solver': 'sgd'}"
