Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.525250006151424,0.561313566123445,0.5160842082487965,0.5953684604851099,0.47708557266342905,0.6188911833524601,0.4692851125025106,102,LogisticRegression,Run_1
Std,0.021512628721845596,0.019562169433871585,0.022008351153705974,0.021408347438942214,0.021584259635022036,0.020568386942397165,0.022234271193684138,102,LogisticRegression,Run_1
IQR,0.025965039551562298,0.023780394484724212,0.026520281884464137,0.02632313130685989,0.025719065981629444,0.025882822241330133,0.02656268157859244,102,LogisticRegression,Run_1
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,LogisticRegression,Run_1
Jitter,0.034238215488215484,0.034164070612668726,0.03425705991026656,0.03209302325581395,0.03571175008874689,0.04152637485970819,0.03748641008914982,102,LogisticRegression,Run_1
Per_Sample_Accuracy,0.6680871212121212,0.6677570093457944,0.6681710213776723,0.6704651162790697,0.6664536741214058,0.6838383838383837,0.6692759295499021,102,LogisticRegression,Run_1
Label_Stability,0.9585227272727272,0.9579439252336449,0.9586698337292162,0.9613953488372092,0.9565495207667731,0.9454545454545454,0.953816046966732,102,LogisticRegression,Run_1
TPR,0.591182364729459,0.5411764705882353,0.6014492753623188,0.40476190476190477,0.6858006042296072,0.4,0.693950177935943,102,LogisticRegression,Run_1
TNR,0.7432675044883303,0.7596899224806202,0.7383177570093458,0.851145038167939,0.6474576271186441,0.859375,0.6434782608695652,102,LogisticRegression,Run_1
PPV,0.6735159817351598,0.5974025974025974,0.6897506925207756,0.6355140186915887,0.6858006042296072,0.6086956521739131,0.703971119133574,102,LogisticRegression,Run_1
FNR,0.4088176352705411,0.4588235294117647,0.39855072463768115,0.5952380952380952,0.31419939577039274,0.6,0.30604982206405695,102,LogisticRegression,Run_1
FPR,0.25673249551166966,0.24031007751937986,0.2616822429906542,0.14885496183206107,0.3525423728813559,0.140625,0.3565217391304348,102,LogisticRegression,Run_1
Accuracy,0.6714015151515151,0.6728971962616822,0.671021377672209,0.6767441860465117,0.6677316293929713,0.696969696969697,0.6712328767123288,102,LogisticRegression,Run_1
F1,0.6296691568836713,0.5679012345679012,0.6425806451612903,0.49454545454545457,0.6858006042296072,0.4827586206896552,0.6989247311827957,102,LogisticRegression,Run_1
Selection-Rate,0.4147727272727273,0.3598130841121495,0.42874109263657956,0.24883720930232558,0.5287539936102237,0.23232323232323232,0.5420743639921722,102,LogisticRegression,Run_1
