Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5247027965975253,0.5669472439856043,0.5148934091643541,0.5921221038169846,0.47893484082215304,0.5947044047875788,0.46479054236545553,101,DecisionTreeClassifier,Run_1
Std,0.0683829718060623,0.08347491076897451,0.06487854257196717,0.06754355606928934,0.06895281364962677,0.09107450055581025,0.06713198569787762,101,DecisionTreeClassifier,Run_1
IQR,0.07717939195581965,0.08536092762740294,0.0752795954579841,0.07500286461456153,0.07865693913343048,0.0874130001826883,0.07756898481303313,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.0,0.0,0.0,0.19365370799924353,0.0,0.18419512272355304,101,DecisionTreeClassifier,Run_1
Jitter,0.13253367003367,0.16828587381351198,0.12423181641384679,0.11902159771012231,0.1417064122946476,0.15656565656565655,0.134019734019734,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6647727272727273,0.663819095477387,0.6649941656942824,0.6522248243559718,0.6732909379968204,0.6204545454545454,0.667953667953668,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8234848484848485,0.7698492462311557,0.8359393232205369,0.8402810304449649,0.8120826709062003,0.790909090909091,0.8247104247104247,101,DecisionTreeClassifier,Run_1
TPR,0.6139630390143738,0.5,0.6330935251798561,0.4339622641509434,0.7012195121951219,0.28,0.7137809187279152,101,DecisionTreeClassifier,Run_1
TNR,0.7223198594024605,0.7596899224806202,0.7113636363636363,0.7985074626865671,0.654485049833887,0.7619047619047619,0.625531914893617,101,DecisionTreeClassifier,Run_1
PPV,0.6542669584245077,0.5303030303030303,0.6751918158567775,0.5609756097560976,0.688622754491018,0.3181818181818182,0.696551724137931,101,DecisionTreeClassifier,Run_1
FNR,0.3860369609856263,0.5,0.3669064748201439,0.5660377358490566,0.29878048780487804,0.72,0.2862190812720848,101,DecisionTreeClassifier,Run_1
FPR,0.27768014059753954,0.24031007751937986,0.28863636363636364,0.20149253731343283,0.34551495016611294,0.23809523809523808,0.37446808510638296,101,DecisionTreeClassifier,Run_1
Accuracy,0.6723484848484849,0.6683417085427136,0.6732788798133023,0.6627634660421545,0.6788553259141494,0.625,0.6737451737451737,101,DecisionTreeClassifier,Run_1
F1,0.6334745762711864,0.5147058823529411,0.6534653465346535,0.48936170212765956,0.6948640483383686,0.2978723404255319,0.7050610820244329,101,DecisionTreeClassifier,Run_1
Selection-Rate,0.4327651515151515,0.3316582914572864,0.456242707117853,0.28805620608899296,0.5310015898251192,0.25,0.5598455598455598,101,DecisionTreeClassifier,Run_1
Positive-Rate,0.9383983572895277,0.9428571428571428,0.9376498800959233,0.7735849056603774,1.0182926829268293,0.88,1.0247349823321554,101,DecisionTreeClassifier,Run_1
Mean,0.5210299624475735,0.5589349996981698,0.5121736453329482,0.5877933114669555,0.47882561971352816,0.6018015583491281,0.46885751234343254,201,DecisionTreeClassifier,Run_2
Std,0.0735369617512885,0.08220709710113122,0.07151122919291403,0.07304159860432831,0.073850104760727,0.08913166958153648,0.07320983822763634,201,DecisionTreeClassifier,Run_2
IQR,0.0805585628106544,0.08978235094196309,0.0784034721257692,0.08458434315457812,0.07801367229958053,0.10142733718962331,0.07742051334257156,201,DecisionTreeClassifier,Run_2
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,DecisionTreeClassifier,Run_2
Jitter,0.10122053872053874,0.11211111111111113,0.0986760124610592,0.10214615593588695,0.10063541130001717,0.13333333333333336,0.10166458593424887,201,DecisionTreeClassifier,Run_2
Per_Sample_Accuracy,0.6607954545454545,0.6715000000000001,0.6582943925233645,0.660635696821516,0.6608964451313756,0.6896551724137931,0.6616104868913858,201,DecisionTreeClassifier,Run_2
Label_Stability,0.8651515151515152,0.853,0.8679906542056075,0.863080684596577,0.8664605873261204,0.8206896551724139,0.8640449438202247,201,DecisionTreeClassifier,Run_2
TPR,0.6442105263157895,0.6233766233766234,0.6482412060301508,0.47619047619047616,0.7195121951219512,0.5625,0.7279151943462897,201,DecisionTreeClassifier,Run_2
