Metric,overall,sex_race_priv,sex_race_dis,sex_priv,sex_dis,race_priv,race_dis,Model_Seed,Model_Name,Run_Number
General_Ensemble_Accuracy,0.6799242424242424,0.625,0.6833976833976834,0.678391959798995,0.6802800466744457,0.6651053864168618,0.6899841017488076,101,DecisionTreeClassifier,Run_1
Mean,0.5248531797135819,0.5862330440268124,0.4697906637828876,0.5561202576231847,0.5175927963950161,0.5897282682560948,0.480812380337345,101,DecisionTreeClassifier,Run_1
Std,0.0696684985680596,0.08956964625444148,0.07099138015141199,0.07709799470844235,0.06794332968598707,0.06870264049847857,0.07032417646267185,101,DecisionTreeClassifier,Run_1
IQR,0.07472972259582766,0.09785044003799728,0.07469849287088183,0.07992860374963782,0.07352251448659987,0.07710963543616642,0.07311410608895223,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.0,0.20420922380270878,0.0,0.0,0.0,0.2040840957046056,101,DecisionTreeClassifier,Run_1
Jitter,0.13707912457912458,0.14848484848484847,0.14744744744744745,0.1478503629257398,0.1345779852197589,0.12183190215977105,0.14742978272390034,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6575757575757576,0.6295454545454546,0.65,0.6673366834170855,0.6553092182030338,0.6564402810304448,0.6583465818759937,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8257575757575758,0.8136363636363636,0.815057915057915,0.815075376884422,0.8282380396732788,0.8412177985948478,0.815262321144674,101,DecisionTreeClassifier,Run_1
TPR,0.6386036960985626,0.44,0.7208480565371025,0.5857142857142857,0.6474820143884892,0.48427672955974843,0.7134146341463414,101,DecisionTreeClassifier,Run_1
TNR,0.7152899824253075,0.6984126984126984,0.6382978723404256,0.7286821705426356,0.7113636363636363,0.7723880597014925,0.6644518272425249,101,DecisionTreeClassifier,Run_1
PPV,0.6575052854122622,0.36666666666666664,0.7058823529411765,0.5394736842105263,0.6801007556675063,0.5579710144927537,0.6985074626865672,101,DecisionTreeClassifier,Run_1
FNR,0.3613963039014374,0.56,0.2791519434628975,0.4142857142857143,0.35251798561151076,0.5157232704402516,0.2865853658536585,101,DecisionTreeClassifier,Run_1
FPR,0.28471001757469244,0.30158730158730157,0.3617021276595745,0.2713178294573643,0.28863636363636364,0.22761194029850745,0.33554817275747506,101,DecisionTreeClassifier,Run_1
Accuracy,0.6799242424242424,0.625,0.6833976833976834,0.678391959798995,0.6802800466744457,0.6651053864168618,0.6899841017488076,101,DecisionTreeClassifier,Run_1
F1,0.6479166666666667,0.4,0.7132867132867133,0.5616438356164384,0.6633906633906634,0.5185185185185185,0.7058823529411765,101,DecisionTreeClassifier,Run_1
Selection-Rate,0.4479166666666667,0.3409090909090909,0.5579150579150579,0.38190954773869346,0.4632438739789965,0.3231850117096019,0.5325914149443561,101,DecisionTreeClassifier,Run_1
Positive-Rate,0.971252566735113,1.2,1.0212014134275618,1.0857142857142856,0.9520383693045563,0.8679245283018868,1.021341463414634,101,DecisionTreeClassifier,Run_1
General_Ensemble_Accuracy,0.6770833333333334,0.7241379310344828,0.6835205992509363,0.695,0.6728971962616822,0.6699266503667481,0.6816074188562596,201,DecisionTreeClassifier,Run_2
Mean,0.5226834723930747,0.596086507725097,0.47174404917134877,0.5564254671212844,0.5147998287649884,0.588305274663602,0.4812007565837306,201,DecisionTreeClassifier,Run_2
Std,0.06756399222603436,0.08021603895165494,0.06816858460142139,0.07268267840643046,0.06636803751098855,0.06696286386562628,0.06794399454351027,201,DecisionTreeClassifier,Run_2
IQR,0.08456504488184832,0.10031604342555117,0.08418076345837083,0.09075812406312089,0.08311806376472856,0.08538882805344884,0.084044291686818,201,DecisionTreeClassifier,Run_2
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,DecisionTreeClassifier,Run_2
Jitter,0.1152777777777778,0.13384418901660278,0.12305451518934668,0.12688888888888886,0.11256490134994802,0.10339581635425157,0.12278894040872403,201,DecisionTreeClassifier,Run_2
Per_Sample_Accuracy,0.6615530303030304,0.6873563218390805,0.6616104868913857,0.669,0.6598130841121495,0.6633251833740832,0.6604327666151468,201,DecisionTreeClassifier,Run_2
Label_Stability,0.8571969696969698,0.8298850574712644,0.8490636704119849,0.838,0.8616822429906541,0.8713936430317848,0.8482225656877899,201,DecisionTreeClassifier,Run_2
TPR,0.6421052631578947,0.5625,0.7279151943462897,0.6103896103896104,0.6482412060301508,0.47619047619047616,0.7164634146341463,201,DecisionTreeClassifier,Run_2
TNR,0.7056798623063684,0.8181818181818182,0.6334661354581673,0.7479674796747967,0.6943231441048034,0.7786259541984732,0.64576802507837,201,DecisionTreeClassifier,Run_2
PPV,0.6407563025210085,0.6428571428571429,0.6912751677852349,0.6025641025641025,0.6482412060301508,0.546875,0.6752873563218391,201,DecisionTreeClassifier,Run_2
FNR,0.35789473684210527,0.4375,0.27208480565371024,0.38961038961038963,0.35175879396984927,0.5238095238095238,0.28353658536585363,201,DecisionTreeClassifier,Run_2
FPR,0.2943201376936317,0.18181818181818182,0.3665338645418327,0.25203252032520324,0.3056768558951965,0.22137404580152673,0.3542319749216301,201,DecisionTreeClassifier,Run_2
Accuracy,0.6770833333333334,0.7241379310344828,0.6835205992509363,0.695,0.6728971962616822,0.6699266503667481,0.6816074188562596,201,DecisionTreeClassifier,Run_2
F1,0.6414300736067298,0.6,0.7091222030981067,0.6064516129032258,0.6482412060301508,0.509090909090909,0.6952662721893491,201,DecisionTreeClassifier,Run_2
Selection-Rate,0.45075757575757575,0.3218390804597701,0.5580524344569289,0.39,0.4649532710280374,0.31295843520782396,0.5378670788253478,201,DecisionTreeClassifier,Run_2
Positive-Rate,1.0021052631578948,0.875,1.0530035335689045,1.0129870129870129,1.0,0.8707482993197279,1.0609756097560976,201,DecisionTreeClassifier,Run_2
