Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_GA_2018_Income,MLPClassifier,0.7810,0.8023,"{'activation': 'tanh', 'learning_rate': 'constant', 'solver': 'sgd'}"
