overall,SEX_RAC1P_priv,SEX_RAC1P_dis,SEX_priv,SEX_dis,RAC1P_priv,RAC1P_dis
0.8697893321380546,0.9005171889260724,0.8523622047244095,0.9005644811115936,0.8369615562760537,0.8674560105245848,0.8747801618009146
0.8012803414243799,0.8248484848484848,0.7872860635696821,0.8283709463303622,0.7773685972547707,0.796237377230599,0.8103534096565456
0.7764329298789637,0.8366308648954212,0.7491349480968859,0.8208984761527806,0.7309870550161812,0.7817131001778305,0.765466297322253
0.13021066786194532,0.09948281107392759,0.14763779527559054,0.09943551888840643,0.16303844372394627,0.13254398947541524,0.12521983819908547
0.19871965857562016,0.17515151515151514,0.21271393643031786,0.17162905366963777,0.22263140274522933,0.20376262276940102,0.18964659034345446
0.8315899063011254,0.8626081676028541,0.8150742504903334,0.8620305698957385,0.8023707734162456,0.8287753568745304,0.8370499927124326
0.8204640346704719,0.8673992673992674,0.7974217311233885,0.858888083652552,0.7803930036709134,0.8223556005924079,0.8164806303348654
0.4956125130137326,0.537118566874146,0.4858503782572149,0.5114890171069947,0.4803731053245239,0.5069872276483847,0.4735461303017053
1.1202375616315554,1.0763614237906907,1.1377952755905512,1.097047329570126,1.1449745252431682,1.1096859069232035,1.1428068941259233
