Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5316230429842059,0.5730458225135657,0.5214627385713441,0.5840745120184362,0.4960160838782976,0.6023204679276551,0.484536880096424,103,RandomForestClassifier,Run_1
Std,0.04009137881486321,0.03840493432341609,0.04050503501087854,0.03897513351426603,0.040849147882200246,0.038435695441546944,0.04139007508833405,103,RandomForestClassifier,Run_1
IQR,0.0549195179257919,0.053790148621303754,0.055196533038213515,0.053629373728339265,0.05579533918542986,0.05349749033080534,0.05618057948804401,103,RandomForestClassifier,Run_1
Entropy,0.0,0.0,0.1026807184081347,0.10428981022176764,0.0,0.11203590779470096,0.10307153388740319,103,RandomForestClassifier,Run_1
Jitter,0.06838589981447132,0.07838697017268438,0.06593280708509813,0.06592744826267741,0.07005483274390839,0.07031578947368415,0.06674418604651162,103,RandomForestClassifier,Run_1
Per_Sample_Accuracy,0.6751515151515152,0.6991346153846154,0.6692688679245282,0.6714285714285714,0.6776788553259141,0.7143157894736842,0.6757751937984496,103,RandomForestClassifier,Run_1
Label_Stability,0.906439393939394,0.8928846153846154,0.9097641509433962,0.912224824355972,0.9025119236883944,0.9086315789473683,0.9075193798449612,103,RandomForestClassifier,Run_1
TPR,0.5893536121673004,0.4868421052631579,0.6066666666666667,0.4887640449438202,0.6408045977011494,0.47058823529411764,0.6601307189542484,103,RandomForestClassifier,Run_1
TNR,0.769811320754717,0.8257575757575758,0.7512562814070352,0.8192771084337349,0.7259786476868327,0.8688524590163934,0.7047619047619048,103,RandomForestClassifier,Run_1
PPV,0.7175925925925926,0.6166666666666667,0.7338709677419355,0.6590909090909091,0.7433333333333333,0.6666666666666666,0.7651515151515151,103,RandomForestClassifier,Run_1
FNR,0.41064638783269963,0.5131578947368421,0.3933333333333333,0.5112359550561798,0.35919540229885055,0.5294117647058824,0.33986928104575165,103,RandomForestClassifier,Run_1
FPR,0.23018867924528302,0.17424242424242425,0.24874371859296482,0.18072289156626506,0.27402135231316727,0.13114754098360656,0.29523809523809524,103,RandomForestClassifier,Run_1
Accuracy,0.6799242424242424,0.7019230769230769,0.6745283018867925,0.6814988290398126,0.6788553259141494,0.7263157894736842,0.6782945736434108,103,RandomForestClassifier,Run_1
F1,0.6471816283924844,0.5441176470588235,0.6642335766423357,0.5612903225806452,0.6882716049382716,0.5517241379310345,0.7087719298245614,103,RandomForestClassifier,Run_1
Selection-Rate,0.4090909090909091,0.28846153846153844,0.4386792452830189,0.3091334894613583,0.4769475357710652,0.25263157894736843,0.5116279069767442,103,RandomForestClassifier,Run_1
Positive-Rate,0.8212927756653993,0.7894736842105263,0.8266666666666667,0.7415730337078652,0.8620689655172413,0.7058823529411765,0.8627450980392157,103,RandomForestClassifier,Run_1
Mean,0.5243245948360772,0.5800994723785187,0.5124780364602428,0.5896526752474407,0.48015036903410757,0.6016358870932584,0.4670317318891059,203,RandomForestClassifier,Run_2
Std,0.04044140418387911,0.037272396384658596,0.04111449998509128,0.038058839025138215,0.042052472053122965,0.03665337535105801,0.04275154238461053,203,RandomForestClassifier,Run_2
IQR,0.05372330993320875,0.05034221409711358,0.05444145313605331,0.050422710641298406,0.05595514374011956,0.04975244443235204,0.056799927133488685,203,RandomForestClassifier,Run_2
Entropy,0.0,0.1249612708706205,0.0,0.0,0.0,0.12479454951246877,0.0,203,RandomForestClassifier,Run_2
Jitter,0.08519480519480517,0.07722007722007708,0.08688863375430544,0.08264827057583587,0.08691674765144193,0.07654363873208894,0.08843587898981482,203,RandomForestClassifier,Run_2
Per_Sample_Accuracy,0.6693939393939394,0.7003243243243243,0.6628243398392651,0.6620657276995304,0.6743492063492064,0.7004255319148935,0.6699814471243043,203,RandomForestClassifier,Run_2
Label_Stability,0.8905303030303031,0.9022702702702704,0.888036739380023,0.8963380281690142,0.8866031746031745,0.9072340425531914,0.8848237476808904,203,RandomForestClassifier,Run_2
TPR,0.6314741035856574,0.4727272727272727,0.6510067114093959,0.44375,0.7192982456140351,0.4,0.7371794871794872,203,RandomForestClassifier,Run_2
TNR,0.7166064981949458,0.8,0.6910377358490566,0.793233082706767,0.6458333333333334,0.7971014492753623,0.6035242290748899,203,RandomForestClassifier,Run_2
PPV,0.6687763713080169,0.5,0.6895734597156398,0.5634920634920635,0.7068965517241379,0.4166666666666667,0.71875,203,RandomForestClassifier,Run_2
FNR,0.36852589641434264,0.5272727272727272,0.348993288590604,0.55625,0.2807017543859649,0.6,0.26282051282051283,203,RandomForestClassifier,Run_2
FPR,0.2833935018050541,0.2,0.3089622641509434,0.20676691729323307,0.3541666666666667,0.2028985507246377,0.3964757709251101,203,RandomForestClassifier,Run_2
Accuracy,0.6761363636363636,0.7027027027027027,0.6704936854190585,0.6619718309859155,0.6857142857142857,0.6914893617021277,0.6808905380333952,203,RandomForestClassifier,Run_2
F1,0.6495901639344263,0.48598130841121495,0.669735327963176,0.4965034965034965,0.7130434782608696,0.40816326530612246,0.7278481012658228,203,RandomForestClassifier,Run_2
Selection-Rate,0.44886363636363635,0.2810810810810811,0.4845005740528129,0.29577464788732394,0.5523809523809524,0.2553191489361702,0.5936920222634509,203,RandomForestClassifier,Run_2
Positive-Rate,0.9442231075697212,0.9454545454545454,0.9440715883668904,0.7875,1.0175438596491229,0.96,1.0256410256410255,203,RandomForestClassifier,Run_2
