Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5287023260113578,0.5646898919902468,0.5203458200255947,0.5923054896790438,0.4855249796105598,0.5939273479256963,0.47352805074603144,101,DecisionTreeClassifier,Run_1
Std,0.07321093721154462,0.07969648626555444,0.07170495790962168,0.07195098831929642,0.07406626022742693,0.0820695060614105,0.07326292171739446,101,DecisionTreeClassifier,Run_1
IQR,0.08898865733091574,0.09257072222704087,0.08815688263508271,0.08912267951905024,0.08889767565470995,0.09163752143015799,0.08795205820363965,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.0,0.0,0.0,0.24144358008942166,0.0,0.23350424911120907,101,DecisionTreeClassifier,Run_1
Jitter,0.14290043290043286,0.16541893139165195,0.13767151668135177,0.12014720642355312,0.15834658187599357,0.14179962894248607,0.15281853281853272,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6583712121212121,0.6686432160804019,0.6559859976662777,0.6548946135831382,0.660731319554849,0.6336363636363637,0.653088803088803,101,DecisionTreeClassifier,Run_1
Label_Stability,0.7984090909090908,0.7698492462311557,0.8050408401400233,0.8321311475409836,0.7755166931637519,0.8045454545454547,0.7826254826254826,101,DecisionTreeClassifier,Run_1
TPR,0.6036960985626283,0.5285714285714286,0.6163069544364509,0.4339622641509434,0.6859756097560976,0.32,0.6925795053003534,101,DecisionTreeClassifier,Run_1
TNR,0.7346221441124781,0.7829457364341085,0.7204545454545455,0.7985074626865671,0.6777408637873754,0.7777777777777778,0.6468085106382979,101,DecisionTreeClassifier,Run_1
PPV,0.6606741573033708,0.5692307692307692,0.6763157894736842,0.5609756097560976,0.6987577639751553,0.36363636363636365,0.7025089605734767,101,DecisionTreeClassifier,Run_1
FNR,0.39630390143737165,0.4714285714285714,0.38369304556354916,0.5660377358490566,0.31402439024390244,0.68,0.30742049469964666,101,DecisionTreeClassifier,Run_1
FPR,0.26537785588752194,0.21705426356589147,0.27954545454545454,0.20149253731343283,0.3222591362126246,0.2222222222222222,0.35319148936170214,101,DecisionTreeClassifier,Run_1
Accuracy,0.6742424242424242,0.6934673366834171,0.6697782963827305,0.6627634660421545,0.6820349761526232,0.6477272727272727,0.6718146718146718,101,DecisionTreeClassifier,Run_1
F1,0.630901287553648,0.5481481481481482,0.644918444165621,0.48936170212765956,0.6923076923076923,0.3404255319148936,0.697508896797153,101,DecisionTreeClassifier,Run_1
Selection-Rate,0.42140151515151514,0.32663316582914576,0.44340723453908987,0.28805620608899296,0.5119236883942766,0.25,0.5386100386100386,101,DecisionTreeClassifier,Run_1
Positive-Rate,0.9137577002053389,0.9285714285714286,0.9112709832134293,0.7735849056603774,0.9817073170731707,0.88,0.9858657243816255,101,DecisionTreeClassifier,Run_1
Mean,0.5217379535106973,0.558875866104056,0.5130608711290715,0.5885580569277616,0.4794977335762626,0.6042426054506407,0.4700916986465101,201,DecisionTreeClassifier,Run_2
Std,0.07143975000340284,0.07698500824863624,0.07014412891806793,0.06840634178987634,0.07335731408274183,0.08139257721105356,0.07330774303215053,201,DecisionTreeClassifier,Run_2
IQR,0.08666992872033344,0.09486956242852368,0.0847541264520647,0.08636522204757346,0.08686254854901787,0.10255596814958247,0.08642046002719757,201,DecisionTreeClassifier,Run_2
Entropy,0.0,0.192327515013207,0.0,0.0,0.0,0.0,0.0,201,DecisionTreeClassifier,Run_2
Jitter,0.11479746444032163,0.12227346938775496,0.11305073431241655,0.10643580659647703,0.12008327287638387,0.125404644616467,0.12012993961629513,201,DecisionTreeClassifier,Run_2
Per_Sample_Accuracy,0.663219696969697,0.6687000000000001,0.6619392523364485,0.6614669926650367,0.6643276661514683,0.6797701149425287,0.6652059925093633,201,DecisionTreeClassifier,Run_2
Label_Stability,0.8531060606060606,0.8366,0.85696261682243,0.8625916870415646,0.8471097372488406,0.8312643678160919,0.8484644194756555,201,DecisionTreeClassifier,Run_2
TPR,0.6378947368421053,0.6103896103896104,0.6432160804020101,0.46938775510204084,0.7134146341463414,0.53125,0.7208480565371025,201,DecisionTreeClassifier,Run_2
TNR,0.7022375215146299,0.7235772357723578,0.6965065502183406,0.7786259541984732,0.6394984326018809,0.8,0.6334661354581673,201,DecisionTreeClassifier,Run_2
PPV,0.6365546218487395,0.5802469135802469,0.6481012658227848,0.5433070866141733,0.670487106017192,0.6071428571428571,0.6891891891891891,201,DecisionTreeClassifier,Run_2
FNR,0.36210526315789476,0.38961038961038963,0.35678391959798994,0.5306122448979592,0.2865853658536585,0.46875,0.2791519434628975,201,DecisionTreeClassifier,Run_2
FPR,0.2977624784853701,0.2764227642276423,0.3034934497816594,0.22137404580152673,0.3605015673981191,0.2,0.3665338645418327,201,DecisionTreeClassifier,Run_2
Accuracy,0.6732954545454546,0.68,0.6717289719626168,0.6674816625916871,0.6769706336939721,0.7011494252873564,0.6797752808988764,201,DecisionTreeClassifier,Run_2
F1,0.637223974763407,0.5949367088607594,0.6456494325346784,0.5036496350364964,0.691285081240768,0.5666666666666667,0.7046632124352331,201,DecisionTreeClassifier,Run_2
Selection-Rate,0.45075757575757575,0.405,0.4614485981308411,0.3105134474327628,0.5394126738794436,0.3218390804597701,0.5543071161048689,201,DecisionTreeClassifier,Run_2
Positive-Rate,1.0021052631578948,1.051948051948052,0.992462311557789,0.8639455782312925,1.0640243902439024,0.875,1.0459363957597174,201,DecisionTreeClassifier,Run_2
