Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5330529858099435,0.5695069360927771,0.523787967567038,0.6028991559468427,0.48507558459769645,0.6270084439322579,0.4772146136665307,102,LogisticRegression,Run_1
Std,0.020512479869446855,0.01855092554700789,0.021011022179425402,0.019074689914111778,0.021500099167839955,0.01801568527956599,0.02206011126161479,102,LogisticRegression,Run_1
IQR,0.027429089433137963,0.025381572393977304,0.027949479749504208,0.025960895970596903,0.0284375929297716,0.0248722358007546,0.029026669326811312,102,LogisticRegression,Run_1
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,LogisticRegression,Run_1
Jitter,0.04621675943104516,0.05046728971962627,0.045136458383828515,0.040706217370669116,0.05000195605398699,0.05342403628117995,0.0504700666959536,102,LogisticRegression,Run_1
Per_Sample_Accuracy,0.6669318181818181,0.6633644859813085,0.6678384798099763,0.6677209302325582,0.6663897763578275,0.6701010101010101,0.6683757338551859,102,LogisticRegression,Run_1
Label_Stability,0.9385606060606062,0.9342056074766356,0.939667458432304,0.9460465116279069,0.9334185303514376,0.926060606060606,0.9316634050880627,102,LogisticRegression,Run_1
TPR,0.5831663326653307,0.5176470588235295,0.5966183574879227,0.38095238095238093,0.6858006042296072,0.34285714285714286,0.693950177935943,102,LogisticRegression,Run_1
TNR,0.748653500897666,0.7596899224806202,0.7453271028037384,0.8549618320610687,0.6542372881355932,0.859375,0.6521739130434783,102,LogisticRegression,Run_1
PPV,0.6751740139211136,0.5866666666666667,0.6938202247191011,0.6274509803921569,0.6899696048632219,0.5714285714285714,0.7090909090909091,102,LogisticRegression,Run_1
FNR,0.4168336673346693,0.4823529411764706,0.4033816425120773,0.6190476190476191,0.31419939577039274,0.6571428571428571,0.30604982206405695,102,LogisticRegression,Run_1
FPR,0.2513464991023339,0.24031007751937986,0.2546728971962617,0.1450381679389313,0.34576271186440677,0.140625,0.34782608695652173,102,LogisticRegression,Run_1
Accuracy,0.6704545454545454,0.6635514018691588,0.672209026128266,0.6697674418604651,0.670926517571885,0.6767676767676768,0.675146771037182,102,LogisticRegression,Run_1
F1,0.6258064516129033,0.55,0.6415584415584416,0.4740740740740741,0.6878787878787879,0.42857142857142855,0.7014388489208633,102,LogisticRegression,Run_1
Selection-Rate,0.4081439393939394,0.35046728971962615,0.42280285035629456,0.2372093023255814,0.5255591054313099,0.21212121212121213,0.538160469667319,102,LogisticRegression,Run_1
Positive-Rate,0.8637274549098196,0.8823529411764706,0.8599033816425121,0.6071428571428571,0.9939577039274925,0.6,0.9786476868327402,102,LogisticRegression,Run_1
Mean,0.5234988169447745,0.5786554723193756,0.5102922938269122,0.5785979912323577,0.4863876456734228,0.5980628765000904,0.47065299106185005,202,LogisticRegression,Run_2
Std,0.02105097285997704,0.019993476974339668,0.021304176100200068,0.020026700830947777,0.021740854971446823,0.019636170276410177,0.022040701839993522,202,LogisticRegression,Run_2
IQR,0.027221743605692336,0.02619457894253456,0.027467684440532932,0.02591453876317532,0.028102190607387632,0.02539540225918943,0.028355079278941653,202,LogisticRegression,Run_2
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,LogisticRegression,Run_2
Jitter,0.0438752319109462,0.04345738295318146,0.0439752802529462,0.03340984393757504,0.05092402729713046,0.02481632653061198,0.04909062475564926,202,LogisticRegression,Run_2
Per_Sample_Accuracy,0.6495265151515152,0.6464705882352941,0.6502582159624414,0.6142117647058823,0.673312202852615,0.6277894736842106,0.6755172413793104,202,LogisticRegression,Run_2
Label_Stability,0.9398863636363636,0.9415686274509805,0.9394835680751173,0.9555764705882352,0.9293185419968306,0.9696842105263158,0.9318773946360153,202,LogisticRegression,Run_2
TPR,0.5804597701149425,0.38461538461538464,0.6148648648648649,0.40437158469945356,0.6755162241887905,0.37142857142857144,0.7162162162162162,202,LogisticRegression,Run_2
TNR,0.7172284644194756,0.8174603174603174,0.6862745098039216,0.768595041322314,0.6746575342465754,0.7833333333333333,0.6238938053097345,202,LogisticRegression,Run_2
PPV,0.6674008810572687,0.5660377358490566,0.6807980049875312,0.5692307692307692,0.7067901234567902,0.5,0.7138047138047138,202,LogisticRegression,Run_2
FNR,0.41954022988505746,0.6153846153846154,0.38513513513513514,0.5956284153005464,0.32448377581120946,0.6285714285714286,0.28378378378378377,202,LogisticRegression,Run_2
FPR,0.28277153558052437,0.18253968253968253,0.3137254901960784,0.23140495867768596,0.3253424657534247,0.21666666666666667,0.37610619469026546,202,LogisticRegression,Run_2
Accuracy,0.6496212121212122,0.6519607843137255,0.6490610328638498,0.611764705882353,0.6751188589540412,0.631578947368421,0.6762452107279694,202,LogisticRegression,Run_2
F1,0.6209016393442623,0.4580152671755725,0.6461538461538462,0.4728434504792332,0.6907993966817496,0.4262295081967213,0.715008431703204,202,LogisticRegression,Run_2
Selection-Rate,0.42992424242424243,0.25980392156862747,0.4706572769953052,0.3058823529411765,0.5134706814580031,0.2736842105263158,0.5689655172413793,202,LogisticRegression,Run_2
Positive-Rate,0.8697318007662835,0.6794871794871795,0.9031531531531531,0.7103825136612022,0.9557522123893806,0.7428571428571429,1.0033783783783783,202,LogisticRegression,Run_2
