Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_2018_Income,RandomForestClassifier,0.6946,0.7570,"{'bootstrap': False, 'max_depth': 70, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}"
