Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
General_Ensemble_Accuracy,0.678030303030303,0.6984924623115578,0.6732788798133023,0.667447306791569,0.685214626391097,0.6477272727272727,0.6737451737451737,101,DecisionTreeClassifier,Run_1
Mean,0.5266233311767703,0.5640149509809663,0.5179407963564262,0.5910387945767865,0.4828945507764415,0.5912634651675298,0.4701406990886332,101,DecisionTreeClassifier,Run_1
Std,0.07297894432595577,0.07981674827700791,0.07139116954618986,0.07119211083622484,0.07419194575698136,0.09023085215912402,0.07475582232436219,101,DecisionTreeClassifier,Run_1
IQR,0.0867088801384893,0.09269990587221674,0.08531773180592017,0.08626146403826462,0.08701261094102658,0.1081680533643208,0.08842169828068498,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.21036790353504864,0.0,0.0,0.2013313435516264,0.21086633540066713,0.19947961352462748,101,DecisionTreeClassifier,Run_1
Jitter,0.11935701714110818,0.13424800771534426,0.11589924920146616,0.10827809713055629,0.126878000995648,0.13420798898071656,0.125291915291916,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6630018939393939,0.6838693467336684,0.6581563593932321,0.658360655737705,0.6661526232114467,0.6442045454545454,0.6556177606177607,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8360795454545455,0.8083417085427135,0.8425204200700116,0.8475878220140516,0.8282670906200318,0.8052272727272727,0.832007722007722,101,DecisionTreeClassifier,Run_1
TPR,0.6262833675564682,0.5714285714285714,0.6354916067146283,0.4591194968553459,0.7073170731707317,0.44,0.7173144876325088,101,DecisionTreeClassifier,Run_1
TNR,0.7223198594024605,0.7674418604651163,0.7090909090909091,0.7910447761194029,0.6611295681063123,0.7301587301587301,0.6212765957446809,101,DecisionTreeClassifier,Run_1
PPV,0.6587473002159827,0.5714285714285714,0.6743002544529262,0.5658914728682171,0.6946107784431138,0.39285714285714285,0.6952054794520548,101,DecisionTreeClassifier,Run_1
FNR,0.3737166324435318,0.42857142857142855,0.3645083932853717,0.5408805031446541,0.2926829268292683,0.56,0.2826855123674912,101,DecisionTreeClassifier,Run_1
FPR,0.27768014059753954,0.23255813953488372,0.2909090909090909,0.208955223880597,0.3388704318936877,0.2698412698412698,0.37872340425531914,101,DecisionTreeClassifier,Run_1
Accuracy,0.678030303030303,0.6984924623115578,0.6732788798133023,0.667447306791569,0.685214626391097,0.6477272727272727,0.6737451737451737,101,DecisionTreeClassifier,Run_1
F1,0.6421052631578947,0.5714285714285714,0.654320987654321,0.5069444444444444,0.7009063444108762,0.41509433962264153,0.7060869565217391,101,DecisionTreeClassifier,Run_1
Selection-Rate,0.4384469696969697,0.35175879396984927,0.45857642940490084,0.30210772833723654,0.5310015898251192,0.3181818181818182,0.5637065637065637,101,DecisionTreeClassifier,Run_1
Positive-Rate,0.9507186858316222,1.0,0.9424460431654677,0.8113207547169812,1.0182926829268293,1.12,1.0318021201413428,101,DecisionTreeClassifier,Run_1
General_Ensemble_Accuracy,0.6723484848484849,0.685,0.669392523364486,0.6674816625916871,0.6754250386398764,0.7126436781609196,0.6779026217228464,201,DecisionTreeClassifier,Run_2
Mean,0.5234913040903614,0.5605507068618093,0.5148325651250697,0.590584499430633,0.4810784495398649,0.6089528522453522,0.4721470292608172,201,DecisionTreeClassifier,Run_2
Std,0.07195209257732316,0.07886633250863348,0.07033661595785813,0.06950130707400522,0.07350135265592754,0.08412601505712078,0.07322298122964033,201,DecisionTreeClassifier,Run_2
IQR,0.08335300876310817,0.09165969936097816,0.08141219320285815,0.08320920283429974,0.08344391544762539,0.09960639914094432,0.0830000564563299,201,DecisionTreeClassifier,Run_2
Entropy,0.0,0.20116037382554477,0.0,0.0,0.0,0.19199645565958978,0.0,201,DecisionTreeClassifier,Run_2
Jitter,0.11091980410162236,0.12284242424242464,0.10813414519022013,0.09732138005976775,0.1195160257911418,0.11932195518402339,0.11823856542958046,201,DecisionTreeClassifier,Run_2
Per_Sample_Accuracy,0.6663446969696969,0.6703999999999999,0.6653971962616823,0.660880195599022,0.6697990726429676,0.6802298850574714,0.6712734082397005,201,DecisionTreeClassifier,Run_2
Label_Stability,0.8604545454545456,0.8422,0.8647196261682244,0.8757946210268949,0.8507573415765071,0.8404597701149426,0.8522846441947566,201,DecisionTreeClassifier,Run_2
TPR,0.6442105263157895,0.6103896103896104,0.6507537688442211,0.46938775510204084,0.7225609756097561,0.53125,0.7314487632508834,201,DecisionTreeClassifier,Run_2
