Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_GA_2018_Income,LogisticRegression,0.7724,0.7938,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}"
