overall,SEX_RAC1P_priv,SEX_RAC1P_dis,SEX_priv,SEX_dis,RAC1P_priv,RAC1P_dis
0.8440233236151603,0.8981907390371052,0.8010610079575596,0.8970013037809648,0.7875347544022243,0.8436315702751689,0.8448578448578449
0.7874344619212654,0.7949343912114739,0.7948468643655809,0.7965517241379311,0.7795458312613956,0.782159106576589,0.797
0.7588466579292268,0.8133851707858928,0.7411042944785277,0.7953757225433526,0.7187566081624022,0.764179104477612,0.7477477477477478
0.15597667638483964,0.10180926096289482,0.1989389920424403,0.10299869621903521,0.21246524559777571,0.15636842972483112,0.15514215514215515
0.21256553807873457,0.2050656087885261,0.20515313563441906,0.20344827586206896,0.22045416873860435,0.217840893423411,0.203
0.81245352238362,0.8464362190272254,0.7974754558204769,0.8436163714111179,0.7828775727123394,0.8101636390932292,0.8169075777485765
0.7991718426501035,0.8536869717283591,0.769917144678139,0.8431372549019608,0.751575456053068,0.801942203774767,0.7933421226104153
0.4917455753309206,0.5507800550627103,0.45722300140252453,0.5284056200366524,0.45695236254710603,0.5029274883651104,0.46999561979851073
1.1122448979591837,1.10426249616682,1.0809018567639257,1.1277705345501956,1.095690454124189,1.1039710001647718,1.12987012987013
