overall,SEX_RAC1P_priv,SEX_RAC1P_dis,SEX_priv,SEX_dis,RAC1P_priv,RAC1P_dis
0.838437054110416,0.8791337430494586,0.8169014084507042,0.8743961352657005,0.799080459770115,0.8386784850926672,0.8379215416379904
0.771880650994575,0.807356608478803,0.7286335103814582,0.8004727201103014,0.7476182517131874,0.7800561797752809,0.7571065989847716
0.7517221019484354,0.8293760353395914,0.6942328618063112,0.8042890262751159,0.6971520256718813,0.768685376661743,0.7178655660377359
0.16156294588958403,0.12086625695054141,0.18309859154929578,0.12560386473429952,0.20091954022988506,0.1613215149073328,0.16207845836200963
0.22811934900542497,0.192643391521197,0.27136648961854176,0.19952727988969865,0.25238174828681265,0.2199438202247191,0.24289340101522844
0.8019433840662337,0.844377358490566,0.7665840902835123,0.8362472047164058,0.7692828800929062,0.8073545966228893,0.7914110429447853
0.7927151974264515,0.853530331012928,0.7505882352941177,0.8378786354030392,0.7446443873179092,0.8021579961464355,0.773261352810416
0.503792573496604,0.5467169811320755,0.5059179741260666,0.5261231957714982,0.4825316945707926,0.5080675422138837,0.49547180835524396
1.1153550653056745,1.0599941469124963,1.176696542893726,1.0871665616467128,1.146206896551724,1.0910556003223206,1.1672401927047489
