Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5331246175207829,0.5698021577378442,0.52380277238248,0.6032166437590736,0.4849783375168451,0.6272652775839058,0.47702160471712934,102,LogisticRegression,Run_1
Std,0.02060483704087456,0.018555699537584527,0.02112563920916918,0.01897143202350664,0.0217268245128685,0.018001451036762112,0.02233310390734255,102,LogisticRegression,Run_1
IQR,0.025586434674711042,0.022824488071561472,0.02628840210116473,0.022626155972724434,0.02761985295243347,0.021556047425575053,0.028453299796557977,102,LogisticRegression,Run_1
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,LogisticRegression,Run_1
Jitter,0.04138760049474333,0.0439099752050353,0.040746521886664416,0.03683910773611771,0.044511964530220986,0.05220366934652735,0.046254243380326084,102,LogisticRegression,Run_1
Per_Sample_Accuracy,0.667253787878788,0.6632710280373831,0.6682660332541567,0.6683255813953487,0.6665175718849841,0.6717171717171717,0.6688845401174168,102,LogisticRegression,Run_1
Label_Stability,0.9451893939393938,0.9426168224299065,0.9458432304038006,0.9511627906976744,0.9410862619808307,0.9276767676767675,0.9378473581213307,102,LogisticRegression,Run_1
TPR,0.5711422845691383,0.5176470588235295,0.5821256038647343,0.38095238095238093,0.6676737160120846,0.34285714285714286,0.6725978647686833,102,LogisticRegression,Run_1
TNR,0.755834829443447,0.7674418604651163,0.7523364485981309,0.851145038167939,0.6711864406779661,0.859375,0.6695652173913044,102,LogisticRegression,Run_1
PPV,0.6769596199524941,0.5945945945945946,0.6945244956772334,0.6213592233009708,0.6949685534591195,0.5714285714285714,0.7132075471698113,102,LogisticRegression,Run_1
FNR,0.4288577154308617,0.4823529411764706,0.4178743961352657,0.6190476190476191,0.3323262839879154,0.6571428571428571,0.3274021352313167,102,LogisticRegression,Run_1
FPR,0.24416517055655296,0.23255813953488372,0.24766355140186916,0.14885496183206107,0.3288135593220339,0.140625,0.33043478260869563,102,LogisticRegression,Run_1
Accuracy,0.6685606060606061,0.6682242990654206,0.668646080760095,0.6674418604651163,0.6693290734824281,0.6767676767676768,0.6712328767123288,102,LogisticRegression,Run_1
F1,0.6195652173913043,0.5534591194968553,0.633377135348226,0.47232472324723246,0.6810477657935285,0.42857142857142855,0.6923076923076923,102,LogisticRegression,Run_1
Selection-Rate,0.39867424242424243,0.34579439252336447,0.41211401425178146,0.23953488372093024,0.5079872204472844,0.21212121212121213,0.5185909980430529,102,LogisticRegression,Run_1
Positive-Rate,0.843687374749499,0.8705882352941177,0.8381642512077294,0.6130952380952381,0.9607250755287009,0.6,0.9430604982206405,102,LogisticRegression,Run_1
Mean,0.5232195357453892,0.5787529308061734,0.5099228073505535,0.5788326544258886,0.48576220541383264,0.5983788033411227,0.46991636024727146,202,LogisticRegression,Run_2
Std,0.021699112937447657,0.020536424781896184,0.02197750305919941,0.020744907668365273,0.022341802698715503,0.02029419552699304,0.022674703874419538,202,LogisticRegression,Run_2
IQR,0.02872231377444533,0.026455839547717155,0.029264990701971794,0.0273602523932024,0.029639708524093897,0.026064936940313324,0.030233398123177616,202,LogisticRegression,Run_2
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,LogisticRegression,Run_2
Jitter,0.04240723562152125,0.03890756302521026,0.04324518539810282,0.032774069627851184,0.04889550114816058,0.02137916219119211,0.04779107045116883,202,LogisticRegression,Run_2
Per_Sample_Accuracy,0.649469696969697,0.648921568627451,0.6496009389671362,0.6151058823529411,0.6726148969889065,0.6294736842105263,0.6740229885057472,202,LogisticRegression,Run_2
Label_Stability,0.9414393939393939,0.9492156862745099,0.9395774647887324,0.956235294117647,0.9314738510301109,0.9755789473684211,0.9325670498084292,202,LogisticRegression,Run_2
TPR,0.5766283524904214,0.38461538461538464,0.6103603603603603,0.40437158469945356,0.6696165191740413,0.37142857142857144,0.7094594594594594,202,LogisticRegression,Run_2
TNR,0.7191011235955056,0.8174603174603174,0.6887254901960784,0.768595041322314,0.678082191780822,0.7833333333333333,0.6283185840707964,202,LogisticRegression,Run_2
PPV,0.6674057649667405,0.5660377358490566,0.6809045226130653,0.5692307692307692,0.7071651090342679,0.5,0.7142857142857143,202,LogisticRegression,Run_2
FNR,0.42337164750957856,0.6153846153846154,0.38963963963963966,0.5956284153005464,0.3303834808259587,0.6285714285714286,0.2905405405405405,202,LogisticRegression,Run_2
FPR,0.2808988764044944,0.18253968253968253,0.3112745098039216,0.23140495867768596,0.3219178082191781,0.21666666666666667,0.37168141592920356,202,LogisticRegression,Run_2
Accuracy,0.6486742424242424,0.6519607843137255,0.647887323943662,0.611764705882353,0.6735340729001584,0.631578947368421,0.6743295019157088,202,LogisticRegression,Run_2
F1,0.6187050359712231,0.4580152671755725,0.6437054631828979,0.4728434504792332,0.6878787878787879,0.4262295081967213,0.711864406779661,202,LogisticRegression,Run_2
Selection-Rate,0.4270833333333333,0.25980392156862747,0.4671361502347418,0.3058823529411765,0.508716323296355,0.2736842105263158,0.5632183908045977,202,LogisticRegression,Run_2
Positive-Rate,0.8639846743295019,0.6794871794871795,0.8963963963963963,0.7103825136612022,0.9469026548672567,0.7428571428571429,0.9932432432432432,202,LogisticRegression,Run_2
