Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_GA_2018_Income,LGBMClassifier,0.7745,0.8002,"{'max_depth': 11, 'min_data_in_leaf': 100, 'num_leaves': 351}"
Folktables_GA_2018_Income,LogisticRegression,0.7848,0.8082,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}"
Folktables_GA_2018_Income,RandomForestClassifier,0.7823,0.8089,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}"
