Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_GA_2018_Income,MLPClassifier,0.7833,0.8036,"{'activation': 'tanh', 'learning_rate': 'constant', 'solver': 'sgd'}"
