Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_CA_2018_Public_Coverage,LogisticRegression,0.4510,0.6237,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}"
