Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Student_Performance_Por,MLPClassifier,0.8448,0.9198,"{'activation': 'tanh', 'learning_rate': 'constant', 'solver': 'lbfgs'}"
