Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5234170748230117,0.5602940226447745,0.5148540495995217,0.5878739414779681,0.47966018760255624,0.5880264930566317,0.4670928163796938,101,DecisionTreeClassifier,Run_1
Std,0.07083455998621507,0.07655869469650065,0.06950538518184307,0.07118973439325137,0.07059344794837011,0.0895487904938859,0.07152199242931108,101,DecisionTreeClassifier,Run_1
IQR,0.08240348103939005,0.09377976349782631,0.07976184718964813,0.08122027904294347,0.08320670401631006,0.11567241803379899,0.08466026385553263,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.0,0.0,0.0,0.22373104188048265,0.0,0.22250478196222737,101,DecisionTreeClassifier,Run_1
Jitter,0.15267255892255893,0.1687325516471245,0.14894334240892,0.13869372885766332,0.16216216216216214,0.1717171717171717,0.1612612612612613,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6563446969696971,0.6738693467336685,0.6522753792298717,0.6512880562060889,0.6597774244833068,0.6363636363636364,0.6503861003861003,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8051136363636364,0.7859296482412059,0.8095682613768961,0.8159250585480093,0.7977742448330682,0.7727272727272727,0.798069498069498,101,DecisionTreeClassifier,Run_1
TPR,0.6406570841889117,0.6,0.6474820143884892,0.4716981132075472,0.7225609756097561,0.44,0.7279151943462897,101,DecisionTreeClassifier,Run_1
TNR,0.7100175746924429,0.7286821705426356,0.7045454545454546,0.7761194029850746,0.6511627906976745,0.6984126984126984,0.6212765957446809,101,DecisionTreeClassifier,Run_1
PPV,0.6540880503144654,0.5454545454545454,0.675,0.5555555555555556,0.6929824561403509,0.36666666666666664,0.6983050847457627,101,DecisionTreeClassifier,Run_1
FNR,0.3593429158110883,0.4,0.35251798561151076,0.5283018867924528,0.2774390243902439,0.56,0.27208480565371024,101,DecisionTreeClassifier,Run_1
FPR,0.28998242530755713,0.2713178294573643,0.29545454545454547,0.22388059701492538,0.3488372093023256,0.30158730158730157,0.37872340425531914,101,DecisionTreeClassifier,Run_1
Accuracy,0.678030303030303,0.6834170854271356,0.676779463243874,0.6627634660421545,0.6883942766295708,0.625,0.6795366795366795,101,DecisionTreeClassifier,Run_1
F1,0.6473029045643154,0.5714285714285714,0.6609547123623011,0.5102040816326531,0.7074626865671642,0.4,0.71280276816609,101,DecisionTreeClassifier,Run_1
Selection-Rate,0.45170454545454547,0.3869346733668342,0.46674445740956827,0.3161592505854801,0.5437201907790143,0.3409090909090909,0.5694980694980695,101,DecisionTreeClassifier,Run_1
Positive-Rate,0.9794661190965093,1.1,0.9592326139088729,0.8490566037735849,1.0426829268292683,1.2,1.0424028268551238,101,DecisionTreeClassifier,Run_1
