Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5237885125745061,0.5610380646852635,0.5151389666351354,0.5883645363726622,0.479950734892769,0.5869826217941864,0.4669824480561249,101,DecisionTreeClassifier,Run_1
Std,0.07388606940815425,0.08178223252221305,0.07205253794993056,0.07457128032871103,0.07342091032535973,0.09793907549342191,0.07437399028214674,101,DecisionTreeClassifier,Run_1
IQR,0.079018070049243,0.08910580373152578,0.0766756441416884,0.07930345591664258,0.07882433433321816,0.10990495727088868,0.08015460925262316,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,DecisionTreeClassifier,Run_1
Jitter,0.11658249158249159,0.13634840871021778,0.11199273953066254,0.11667967733541504,0.1165165165165165,0.15025252525252525,0.11462891462891464,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6640151515151516,0.6768844221105529,0.661026837806301,0.662295081967213,0.6651828298887122,0.6397727272727273,0.6563706563706564,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8534090909090909,0.8301507537688442,0.8588098016336057,0.8529274004683842,0.8537360890302067,0.8113636363636363,0.8555984555984557,101,DecisionTreeClassifier,Run_1
TPR,0.6098562628336756,0.5,0.6282973621103117,0.44654088050314467,0.6890243902439024,0.36,0.7067137809187279,101,DecisionTreeClassifier,Run_1
TNR,0.7451669595782073,0.7906976744186046,0.7318181818181818,0.8097014925373134,0.6877076411960132,0.7619047619047619,0.6510638297872341,101,DecisionTreeClassifier,Run_1
PPV,0.6719457013574661,0.5645161290322581,0.6894736842105263,0.5819672131147541,0.70625,0.375,0.7092198581560284,101,DecisionTreeClassifier,Run_1
FNR,0.39014373716632444,0.5,0.37170263788968827,0.5534591194968553,0.31097560975609756,0.64,0.29328621908127206,101,DecisionTreeClassifier,Run_1
FPR,0.2548330404217926,0.20930232558139536,0.2681818181818182,0.19029850746268656,0.3122923588039867,0.23809523809523808,0.34893617021276596,101,DecisionTreeClassifier,Run_1
