Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5308541999946091,0.5724427786743633,0.5206532278656129,0.5844410836828594,0.4944764586036985,0.603893560848442,0.4831927960815132,103,RandomForestClassifier,Run_1
Std,0.037937840355990606,0.036400676960893,0.03831488043403342,0.03668111614214684,0.03879097428176372,0.03618443800021122,0.03927461942903819,103,RandomForestClassifier,Run_1
IQR,0.04227340209722983,0.04110072427294038,0.04256104005413103,0.04044675099693235,0.04351343392525372,0.039554317479452185,0.04375709195883905,103,RandomForestClassifier,Run_1
Entropy,0.0,0.0,0.0677930974361304,0.0533752740529892,0.0,0.04440760770513234,0.0754186576302321,103,RandomForestClassifier,Run_1
Jitter,0.045054713804713806,0.03482905982905982,0.047562893081761023,0.03767889669529016,0.050061826532414776,0.03274853801169591,0.053014642549526286,103,RandomForestClassifier,Run_1
Per_Sample_Accuracy,0.675094696969697,0.6990384615384616,0.6692216981132075,0.6758782201405151,0.6745627980922098,0.7242105263157894,0.6738372093023256,103,RandomForestClassifier,Run_1
Label_Stability,0.9452651515151516,0.9596153846153845,0.9417452830188681,0.9540983606557376,0.939268680445151,0.9578947368421052,0.9344961240310077,103,RandomForestClassifier,Run_1
TPR,0.5741444866920152,0.4868421052631579,0.5888888888888889,0.46629213483146065,0.6293103448275862,0.47058823529411764,0.6470588235294118,103,RandomForestClassifier,Run_1
TNR,0.7735849056603774,0.8181818181818182,0.7587939698492462,0.8232931726907631,0.7295373665480427,0.8688524590163934,0.7142857142857143,103,RandomForestClassifier,Run_1
PPV,0.7156398104265402,0.6065573770491803,0.7340720221606648,0.6535433070866141,0.7423728813559322,0.6666666666666666,0.7674418604651163,103,RandomForestClassifier,Run_1
FNR,0.42585551330798477,0.5131578947368421,0.4111111111111111,0.5337078651685393,0.3706896551724138,0.5294117647058824,0.35294117647058826,103,RandomForestClassifier,Run_1
FPR,0.22641509433962265,0.18181818181818182,0.24120603015075376,0.17670682730923695,0.2704626334519573,0.13114754098360656,0.2857142857142857,103,RandomForestClassifier,Run_1
Accuracy,0.6742424242424242,0.6971153846153846,0.6686320754716981,0.6744730679156908,0.6740858505564388,0.7263157894736842,0.6744186046511628,103,RandomForestClassifier,Run_1
F1,0.6371308016877637,0.5401459854014599,0.6535141800246609,0.5442622950819672,0.6811819595645412,0.5517241379310345,0.7021276595744681,103,RandomForestClassifier,Run_1
Selection-Rate,0.3996212121212121,0.2932692307692308,0.4257075471698113,0.297423887587822,0.46899841017488075,0.25263157894736843,0.5,103,RandomForestClassifier,Run_1
Positive-Rate,0.8022813688212928,0.8026315789473685,0.8022222222222222,0.7134831460674157,0.8477011494252874,0.7058823529411765,0.8431372549019608,103,RandomForestClassifier,Run_1
