Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Folktables_CA_2018_Public_Coverage,RandomForestClassifier,0.6595,0.7043,"{'bootstrap': True, 'max_depth': 40, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}"
