Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Student_Performance_Por,LGBMClassifier,0.7842,0.8930,"{'max_depth': 4, 'min_data_in_leaf': 100, 'num_leaves': 20}"
Student_Performance_Por,LogisticRegression,0.7380,0.8868,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}"
Student_Performance_Por,RandomForestClassifier,0.8137,0.9074,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}"
