Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Student_Performance_Por,MLPClassifier,0.8020,0.9012,"{'activation': 'relu', 'learning_rate': 'constant', 'solver': 'lbfgs'}"
