Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5266052393827272,0.5642854466301043,0.5178556930090655,0.5914398581603549,0.48259191312192107,0.5932782643020446,0.4700115767043967,101,DecisionTreeClassifier,Run_1
Std,0.07491187462394244,0.08114936915745946,0.07346349491312576,0.07305338748748155,0.07617351851467184,0.08906018250953952,0.0764511867649298,101,DecisionTreeClassifier,Run_1
IQR,0.0879199979176765,0.0925051301254352,0.08685530560805693,0.08901701898057876,0.0871752793264853,0.10075783529488773,0.08743517240800729,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.23217490909844635,0.0,0.0,0.22609667742127273,0.22113609787150407,0.2229188799229384,101,DecisionTreeClassifier,Run_1
Jitter,0.13061792164064864,0.14626973250088868,0.1269834871468479,0.11570505996735549,0.1407415972121856,0.13940771349862266,0.13839124839124922,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6614772727272727,0.6740201005025125,0.6585647607934656,0.6558782201405151,0.6652782193958664,0.6336363636363637,0.6565444015444015,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8273106060606061,0.803316582914573,0.832882147024504,0.8441217798594849,0.8158982511923689,0.8131818181818182,0.8202702702702702,101,DecisionTreeClassifier,Run_1
TPR,0.6283367556468172,0.5571428571428572,0.6402877697841727,0.4716981132075472,0.7042682926829268,0.4,0.7137809187279152,101,DecisionTreeClassifier,Run_1
TNR,0.7240773286467487,0.7596899224806202,0.7136363636363636,0.7873134328358209,0.6677740863787376,0.746031746031746,0.6382978723404256,101,DecisionTreeClassifier,Run_1
PPV,0.6609071274298056,0.5571428571428572,0.6793893129770993,0.5681818181818182,0.6978851963746223,0.38461538461538464,0.7038327526132404,101,DecisionTreeClassifier,Run_1
FNR,0.37166324435318276,0.44285714285714284,0.3597122302158273,0.5283018867924528,0.29573170731707316,0.6,0.2862190812720848,101,DecisionTreeClassifier,Run_1
FPR,0.2759226713532513,0.24031007751937986,0.2863636363636364,0.2126865671641791,0.33222591362126247,0.25396825396825395,0.3617021276595745,101,DecisionTreeClassifier,Run_1
Accuracy,0.6799242424242424,0.6884422110552764,0.6779463243873979,0.6697892271662763,0.6868044515103339,0.6477272727272727,0.6795366795366795,101,DecisionTreeClassifier,Run_1
F1,0.6442105263157895,0.5571428571428572,0.6592592592592592,0.5154639175257731,0.701062215477997,0.39215686274509803,0.7087719298245614,101,DecisionTreeClassifier,Run_1
Selection-Rate,0.4384469696969697,0.35175879396984927,0.45857642940490084,0.3091334894613583,0.5262321144674086,0.29545454545454547,0.5540540540540541,101,DecisionTreeClassifier,Run_1
Positive-Rate,0.9507186858316222,1.0,0.9424460431654677,0.8301886792452831,1.0091463414634145,1.04,1.0141342756183747,101,DecisionTreeClassifier,Run_1
