Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
General_Ensemble_Accuracy,0.6912878787878788,0.705607476635514,0.6876484560570071,0.6906976744186046,0.6916932907348243,0.7171717171717171,0.6908023483365949,102,RandomForestClassifier,Run_1
Mean,0.5382408901344895,0.5778060547382169,0.528185135710264,0.5994561309872593,0.4961920825199668,0.6259998387723803,0.48716190211739036,102,RandomForestClassifier,Run_1
Std,0.03883591860944695,0.037374399204589556,0.03920737366008767,0.037627759499175885,0.039665804260272115,0.035163235885733134,0.039753096653298944,102,RandomForestClassifier,Run_1
IQR,0.05332620241513285,0.05175458118151351,0.05372564059089834,0.05219777160112419,0.05410132262283849,0.04868038269944415,0.054033865902735755,102,RandomForestClassifier,Run_1
Entropy,0.11629925261816638,0.12153682569118103,0.0,0.09649493443394676,0.0,0.0859440768670661,0.0,102,RandomForestClassifier,Run_1
Jitter,0.07050830272421175,0.07396110639101312,0.069630749298208,0.057155273666901464,0.0796805111821088,0.05101520253035533,0.07652216885093874,102,RandomForestClassifier,Run_1
Per_Sample_Accuracy,0.6821685606060605,0.6989252336448598,0.6779097387173396,0.688953488372093,0.6775079872204472,0.7197979797979799,0.6767318982387476,102,RandomForestClassifier,Run_1
Label_Stability,0.9026704545454546,0.8985981308411215,0.9037054631828978,0.9256279069767441,0.8869009584664538,0.9333333333333333,0.8909980430528375,102,RandomForestClassifier,Run_1
TPR,0.6152304609218436,0.5176470588235295,0.6352657004830918,0.4523809523809524,0.6978851963746223,0.37142857142857144,0.7117437722419929,102,RandomForestClassifier,Run_1
TNR,0.7594254937163375,0.8294573643410853,0.7383177570093458,0.8435114503816794,0.6847457627118644,0.90625,0.6652173913043479,102,RandomForestClassifier,Run_1
PPV,0.6961451247165533,0.6666666666666666,0.7013333333333334,0.6495726495726496,0.7129629629629629,0.6842105263157895,0.7220216606498195,102,RandomForestClassifier,Run_1
FNR,0.3847695390781563,0.4823529411764706,0.3647342995169082,0.5476190476190477,0.3021148036253776,0.6285714285714286,0.28825622775800713,102,RandomForestClassifier,Run_1
FPR,0.24057450628366248,0.17054263565891473,0.2616822429906542,0.15648854961832062,0.3152542372881356,0.09375,0.3347826086956522,102,RandomForestClassifier,Run_1
Accuracy,0.6912878787878788,0.705607476635514,0.6876484560570071,0.6906976744186046,0.6916932907348243,0.7171717171717171,0.6908023483365949,102,RandomForestClassifier,Run_1
F1,0.6531914893617021,0.5827814569536424,0.6666666666666666,0.5333333333333333,0.7053435114503817,0.48148148148148145,0.7168458781362007,102,RandomForestClassifier,Run_1
Selection-Rate,0.41761363636363635,0.308411214953271,0.44536817102137766,0.27209302325581397,0.5175718849840255,0.1919191919191919,0.5420743639921722,102,RandomForestClassifier,Run_1
Positive-Rate,0.8837675350701403,0.7764705882352941,0.9057971014492754,0.6964285714285714,0.9788519637462235,0.5428571428571428,0.9857651245551602,102,RandomForestClassifier,Run_1
General_Ensemble_Accuracy,0.6695075757575758,0.6715686274509803,0.6690140845070423,0.6258823529411764,0.6988906497622821,0.6210526315789474,0.6954022988505747,202,RandomForestClassifier,Run_2
Mean,0.5240132058394052,0.5825038277819377,0.5100084090362635,0.578523516916604,0.48729865400452504,0.5982125230267575,0.47027750861471634,202,RandomForestClassifier,Run_2
Std,0.03973711750564866,0.03899687571662784,0.03991435849738603,0.03904005211312818,0.04020661479855072,0.0407697463161006,0.04078187201479498,202,RandomForestClassifier,Run_2
IQR,0.05322768457867963,0.05183522421176816,0.05356109058202463,0.052417892674510747,0.05377310701809607,0.054151353719029786,0.054599278529742806,202,RandomForestClassifier,Run_2
Entropy,0.0,0.0,0.0,0.0,0.0,0.10926268448479413,0.0,202,RandomForestClassifier,Run_2
Jitter,0.05801423324150605,0.0643513567042978,0.05649689382083767,0.058269756387403907,0.057842129696329306,0.06324508240297738,0.05628158984480793,202,RandomForestClassifier,Run_2
Per_Sample_Accuracy,0.6656060606060608,0.6685294117647058,0.6649061032863849,0.6346117647058823,0.6864817749603803,0.634421052631579,0.6840229885057472,202,RandomForestClassifier,Run_2
Label_Stability,0.9264393939393939,0.9190196078431373,0.9282159624413145,0.9277647058823529,0.9255467511885895,0.924421052631579,0.9278927203065135,202,RandomForestClassifier,Run_2
TPR,0.6206896551724138,0.4358974358974359,0.6531531531531531,0.4426229508196721,0.7168141592920354,0.3142857142857143,0.7432432432432432,202,RandomForestClassifier,Run_2
TNR,0.7172284644194756,0.8174603174603174,0.6862745098039216,0.7644628099173554,0.678082191780822,0.8,0.6327433628318584,202,RandomForestClassifier,Run_2
PPV,0.6821052631578948,0.5964912280701754,0.69377990430622,0.5869565217391305,0.7210682492581603,0.4782608695652174,0.7260726072607261,202,RandomForestClassifier,Run_2
FNR,0.3793103448275862,0.5641025641025641,0.34684684684684686,0.5573770491803278,0.2831858407079646,0.6857142857142857,0.25675675675675674,202,RandomForestClassifier,Run_2
FPR,0.28277153558052437,0.18253968253968253,0.3137254901960784,0.23553719008264462,0.3219178082191781,0.2,0.3672566371681416,202,RandomForestClassifier,Run_2
Accuracy,0.6695075757575758,0.6715686274509803,0.6690140845070423,0.6258823529411764,0.6988906497622821,0.6210526315789474,0.6954022988505747,202,RandomForestClassifier,Run_2
F1,0.649949849548646,0.5037037037037037,0.6728538283062645,0.5046728971962616,0.7189349112426036,0.3793103448275862,0.7345575959933222,202,RandomForestClassifier,Run_2
Selection-Rate,0.4498106060606061,0.27941176470588236,0.49061032863849763,0.3247058823529412,0.5340729001584786,0.24210526315789474,0.5804597701149425,202,RandomForestClassifier,Run_2
Positive-Rate,0.9099616858237548,0.7307692307692307,0.9414414414414415,0.7540983606557377,0.9941002949852508,0.6571428571428571,1.0236486486486487,202,RandomForestClassifier,Run_2
