Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
General_Ensemble_Accuracy,0.6818181818181818,0.6934673366834171,0.6791131855309218,0.6721311475409836,0.6883942766295708,0.6590909090909091,0.6814671814671814,101,DecisionTreeClassifier,Run_1
Mean,0.5273988772747166,0.5637171911105859,0.5189655698612532,0.5916105698786048,0.48380842776460475,0.5903040729959254,0.47120181169222236,101,DecisionTreeClassifier,Run_1
Std,0.07174453645335532,0.07853045538185056,0.07016880965432318,0.07000301906976561,0.07292677480437727,0.08916594491899027,0.07353278742053317,101,DecisionTreeClassifier,Run_1
IQR,0.08721351752352352,0.09802364653680995,0.0847033475426087,0.0880871968710529,0.08662041564531199,0.11419388059079104,0.08692393295765574,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.21005553563755186,0.0,0.0,0.20375280319463188,0.20921223799453756,0.2022589547511003,101,DecisionTreeClassifier,Run_1
Jitter,0.11970902203856741,0.13387645297193065,0.11641926853128716,0.10803586213422325,0.1276334088098797,0.13395546372819164,0.12630903630903637,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.6622443181818181,0.6827638190954775,0.6574795799299884,0.657704918032787,0.6653259141494435,0.6448863636363636,0.6551544401544401,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8342234848484849,0.8057286432160803,0.8408401400233373,0.8465573770491803,0.8258505564387918,0.8025000000000001,0.8296138996138996,101,DecisionTreeClassifier,Run_1
TPR,0.6180698151950719,0.5428571428571428,0.6306954436450839,0.4591194968553459,0.6951219512195121,0.44,0.7102473498233216,101,DecisionTreeClassifier,Run_1
TNR,0.7363796133567663,0.7751937984496124,0.725,0.7985074626865671,0.6810631229235881,0.746031746031746,0.6468085106382979,101,DecisionTreeClassifier,Run_1
PPV,0.6674057649667405,0.5671641791044776,0.6848958333333334,0.5748031496062992,0.7037037037037037,0.4074074074074074,0.7077464788732394,101,DecisionTreeClassifier,Run_1
FNR,0.38193018480492813,0.45714285714285713,0.36930455635491605,0.5408805031446541,0.3048780487804878,0.56,0.28975265017667845,101,DecisionTreeClassifier,Run_1
FPR,0.26362038664323373,0.2248062015503876,0.275,0.20149253731343283,0.31893687707641194,0.25396825396825395,0.35319148936170214,101,DecisionTreeClassifier,Run_1
Accuracy,0.6818181818181818,0.6934673366834171,0.6791131855309218,0.6721311475409836,0.6883942766295708,0.6590909090909091,0.6814671814671814,101,DecisionTreeClassifier,Run_1
F1,0.6417910447761194,0.5547445255474452,0.6566791510611736,0.5104895104895105,0.6993865030674846,0.4230769230769231,0.708994708994709,101,DecisionTreeClassifier,Run_1
