Dataset_Name,Model_Name,F1_Score,Accuracy_Score,Model_Best_Params
Law_School,MLPClassifier,0.6429,0.8978,"{'activation': 'logistic', 'learning_rate': 'constant', 'solver': 'lbfgs'}"
